job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,days_ago,salary_numeric
data scientist,senior,on-site,company_003,"Sunnyvale, CA",21 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€106,860 - €213,719","['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",21,160289.5
data scientist,senior,Unknown,company_291,"Bengaluru East, Karnataka, India",6 days ago,"Bengaluru, KA, IN",Technology,Public,"261,040",€71.13B,"€9,582","['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",6,9582
data scientist,senior,hybrid,company_922,"Hartford, CT . Chicago, IL . Charlotte, NC . Columbus, OH . Hybrid",7 days ago,"Hartford, CT, US",Finance,Public,"18,190",€21.60B,"€100,028 - €150,042",['machine learning'],7,125035
data scientist,Not Specified,hybrid,company_081,"Toronto, Canada . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,040",€4.72B,"€98,648 - €123,308",[],7,110978
data scientist,senior,on-site,company_185,"Linthicum Heights, MD . On-site",14 days ago,"Falls Church, VA, US",Technology,Public,"97,050",€75.00B,"€164,039 - €246,056",['r'],14,205047.5
data scientist,lead,on-site,company_230,"North Chicago, IL",a month ago,"North Chicago, IL, US",Healthcare,Public,"49,360",€245.34B,"€137,007",[],,137007
data scientist,midlevel,remote,company_421,"San Juan, Puerto Rico . Fully Remote",14 days ago,"Cheyenne, WY, US",Technology,Unknown,Private,Not Mentioned,"€25,214","['sql', 'machine learning', 'python']",14,25214
data scientist,senior,on-site,company_490,"Overland Park, KS . Bellevue, WA . Frisco, TX",3 months ago,"Bellevue, WA, US",Technology,Public,"83,560",Public,"€116,363 - €209,887","['aws', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'azure']",3,163125
data scientist,senior,Unknown,company_844,"San Francisco, CA",21 days ago,"Mountain View, CA, US",Technology,Public,"17,070",€94.49B,"€168,968","['r', 'python', 'sql', 'machine learning', 'tableau']",21,168968
data scientist,senior,Unknown,company_171,"Hyderabad, Telangana, India",14 days ago,"Armonk, NY, US",Technology,Public,"524,608",€119.33B,"€27,279 - €52,700","['database', 'machine learning', 'java']",14,39989.5
data scientist,senior,hybrid,company_183,"Tallinn, Harjumaa, Estonia . Hybrid",a month ago,"Tallinn, EE",Technology,Private,"3,760",Private,"€61,778","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'machine learning', 'deep learning']",,61778
data scientist,senior,Unknown,company_844,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Technology,Public,"17,050",€94.54B,"€168,967","['sql', 'machine learning', 'tableau', 'python']",7,168967
machine learning engineer,senior,on-site,company_135,"Taipei, Taiwan . On-site",a month ago,TW,Technology,Private,530,Private,"€36,345",[],,36345
data scientist,senior,Unknown,company_889,"Brooklyn, NY",14 days ago,"NY, US",Energy,Public,"6,190",Public,"€127,871 - €166,230","['sql', 'python']",14,147050.5
data scientist,midlevel,Unknown,company_244,"Mumbai, Maharashtra, India",7 days ago,"New York, NY, US",Finance,Public,"290,800",€350.32B,"€33,751","['spark', 'sql', 'machine learning', 'python']",7,33751
data scientist,midlevel,Unknown,company_174,"Amsterdam, North Holland, Netherlands",a month ago,"Amsterdam, NH, NL",Technology,Private,900,Private,"€49,109","['machine learning', 'python']",,49109
data scientist,senior,remote,company_083,Mumbai Metropolitan Region . Fully Remote,2 months ago,"Paris, IDF, FR",Technology,Private,"263,610",€25.31B,"€4,055 - €10,055","['pandas', 'numpy', 'pytorch', 'scipy', 'opencv', 'hadoop', 'machine learning', 'keras', 'deep learning', 'tensorflow']",2,7055
data scientist,lead,on-site,company_244,"Plano, TX . On-site",5 days ago,"New York, NY, US",Finance,Public,"290,750",€350.32B,"€137,008","['amazon', 'spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure']",5,137008
data scientist,junior,on-site,company_849,"Jersey City, NJ . Whitehouse Station, NJ . Simsbury, CT . Philadelphia, PA",a month ago,"Readington Township, NJ, US",Finance,Public,"29,410",Public,"€79,463 - €135,176","['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'linux', 'airflow', 'sql', 'machine learning', 'database', 'azure', 'tensorflow']",,107319.5
data scientist,senior,on-site,company_844,"Mountain View, CA",4 days ago,"Mountain View, CA, US",Technology,Public,"17,020",€94.59B,"€163,490 - €170,340","['sql', 'machine learning', 'r', 'python']",4,166915
data scientist,lead,on-site,company_273,"San Francisco, CA",14 days ago,"Menlo Park, CA, US",Technology,Public,"94,560",€230.37B,"€231,078 - €286,791",['machine learning'],14,258934.5
data scientist,senior,hybrid,company_146,"San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finance,Private,780,€11.75B,"€204,593 - €281,312",[],12,242952.5
data scientist,senior,Unknown,company_223,"Raleigh, NC",6 days ago,"New York, NY, US",Technology,Public,"10,040",Public,"€99,557","['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']",6,99557
data scientist,senior,Unknown,company_309,"Bengaluru, Karnataka, India",21 days ago,"New York, NY, US",Technology,Private,"3,550",Private,"€19,234","['pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'deep learning', 'keras', 'azure', 'tensorflow', 'tableau']",21,19234
data scientist,lead,on-site,company_395,"McLean, VA",18 days ago,"McLean, VA, US",Retail,Public,"55,100",€36.18B,"€262,864 - €300,036","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",18,281450
data scientist,senior,on-site,company_878,"San Jose, CA . Austin, TX",7 days ago,"San Jose, CA, US",Technology,Public,"21,260",€144.77B,"€117,457 - €213,904","['sql', 'python']",7,165680.5
data scientist,senior,hybrid,company_146,"San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finance,Private,780,€11.90B,"€204,590 - €281,309",[],12,242949.5
data scientist,lead,on-site,company_395,"McLean, VA",21 days ago,"McLean, VA, US",Retail,Public,"55,100",€36.23B,"€262,861 - €300,033","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",21,281447
machine learning engineer,senior,on-site,company_336,"South San Francisco, CA . New York, NY",4 days ago,"South San Francisco, CA, US",Technology,Private,"14,060",Private,"€177,193","['pytorch', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']",4,177193
data scientist,senior,hybrid,company_081,"San Francisco, CA . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,020",€4.72B,"€135,174 - €168,967",[],7,152070.5
data scientist,senior,remote,company_421,"Bogota, D.C., Capital District, Colombia",5 days ago,"Cheyenne, WY, US",Technology,Unknown,Private,Not Mentioned,"€7,680","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']",5,7680
data scientist,midlevel,remote,company_318,"San Francisco, CA . Atlanta, GA . Portland, OR . Seattle, WA . Pittsburgh, PA + 2 More",11 days ago,"Dallas, TX, US",Technology,Public,"55,040",€14.61B,"€118,739",['machine learning'],11,118739
data scientist,midlevel,on-site,company_273,"San Francisco, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,540",€230.42B,"€132,439 - €186,325","['sql', 'machine learning', 'r', 'python']",,159382
data scientist,senior,on-site,company_003,"Sunnyvale, CA",12 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€118,736 - €237,469","['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",12,178102.5
data scientist,senior,hybrid,company_316,"Dublin, County Dublin, Ireland . Hybrid",3 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,990",Public,"€52,987","['aws', 'r', 'python', 'airflow', 'sql', 'machine learning', 'azure', 'tableau']",3,52987
data scientist,senior,remote,company_572,Fully Remote,6 days ago,"San Francisco, CA, US",Technology,Private,45,Private,"€146,136 - €159,836",[],6,152986
data scientist,senior,Unknown,company_371,"South San Francisco, CA",a month ago,"South San Francisco, CA, US",Healthcare,Private,250,Private,"€109,602 - €168,968","['r', 'python']",,139285
data scientist,senior,Unknown,company_207,"Singapore, Singapore",3 days ago,"Boise, ID, US",Technology,Public,"40,040",€55.29B,"€85,616","['git', 'python', 'java', 'sql', 'machine learning']",3,85616
data scientist,senior,on-site,company_003,"Bentonville, AR",14 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€100,468 - €200,934","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",14,150701
data scientist,midlevel,hybrid,company_983,"Arlington, VA . Hybrid",6 days ago,"McLean, VA, US",Technology,Public,"27,030",Public,"€70,880 - €160,751","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",6,115815.5
data scientist,midlevel,Unknown,company_941,"Kochi, Kerala, India",14 days ago,"Dublin, IE",Technology,Public,"492,195",€153.25B,"€12,728 - €26,188","['aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']",14,19458
data scientist,senior,hybrid,company_270,"New York, NY . Hybrid",2 months ago,"Woonsocket, RI, US",Healthcare,Public,"300,010",€121.47B,"€101,605 - €203,204","['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure']",2,152404.5
data scientist,senior,Unknown,company_291,"Bengaluru East, Karnataka, India",5 days ago,"Bengaluru, KA, IN",Technology,Public,"261,060",€71.03B,"€9,587",['machine learning'],5,9587
data scientist,midlevel,hybrid,company_983,"Washington, DC . Hybrid",14 days ago,"McLean, VA, US",Technology,Public,"27,070",Public,"€70,883 - €160,754","['machine learning', 'tableau', 'python']",14,115818.5
data scientist,senior,hybrid,company_083,"Sevilla La Nueva, Community of Madrid, Spain . Hybrid",14 days ago,"Paris, IDF, FR",Technology,Private,"263,590",€25.36B,"€32,155","['pytorch', 'aws', 'r', 'python', 'docker', 'opencv', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure', 'tensorflow']",14,32155
data scientist,senior,hybrid,company_983,"Chantilly, VA . Hybrid",7 days ago,"McLean, VA, US",Technology,Public,"27,050",Public,"€90,426 - €205,505","['r', 'python', 'java', 'sql', 'database', 'tableau']",7,147965.5
data scientist,midlevel,on-site,company_310,"Riverside, CA . On-site",a month ago,"Arlington, VA, US",Technology,Public,"20,010",Public,"€82,476","['pytorch', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure', 'tensorflow']",,82476
data scientist,lead,on-site,company_235,"Colorado Springs, CO",14 days ago,"San Antonio, TX, US",Finance,Private,"33,010",Private,"€137,005","['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",14,137005
data scientist,midlevel,on-site,company_273,"Los Angeles, CA",18 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€230.32B,"€158,014 - €221,034","['sql', 'machine learning', 'r', 'python']",18,189524
data scientist,senior,Unknown,company_678,"Fort Meade, MD",7 days ago,"Herndon, VA, US",Technology,Private,"5,060",Private,"€102,293 - €163,486",['tableau'],7,132889.5
data scientist,senior,on-site,company_980,"Bengaluru, Karnataka, India",2 months ago,"Minneapolis, MN, US",Retail,Public,"409,050",€67.04B,"€31,210 - €58,197","['spark', 'machine learning', 'git', 'python']",2,44703.5
data scientist,lead,on-site,company_316,"Mumbai, Maharashtra, India",14 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,950",Public,"€29,799 - €32,903","['git', 'r', 'python', 'airflow', 'sql', 'machine learning']",14,31351
data scientist,midlevel,on-site,company_273,"Sunnyvale, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,590",€230.37B,"€132,433 - €186,319","['sql', 'machine learning', 'r', 'python']",,159376
data scientist,senior,Unknown,company_844,"San Francisco, CA",25 days ago,"Mountain View, CA, US",Technology,Public,"17,020",€94.39B,"€173,540","['sql', 'machine learning', 'r', 'python']",25,173540
data scientist,lead,on-site,company_003,"Sunnyvale, CA",14 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"€182,672","['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",14,182672
machine learning engineer,senior,hybrid,company_315,"Noida, Uttar Pradesh, India . Ahmedabad, Gujarat, India . Trivandrum, Kerala, India . Bengaluru, Karnataka, India . Hyderabad, Telangana, India + 2 More . Hybrid",a month ago,"Austin, TX, US",Technology,Public,"212,630",€188.21B,"€41,974","['pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'deep learning', 'sql', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'tensorflow']",,41974
data scientist,senior,on-site,company_355,"San Francisco, CA . Seattle, WA . Atlanta, GA",5 days ago,"San Francisco, CA, US",Technology,Public,"65,820",€130.59B,"€183,405 - €252,178","['spark', 'r', 'python', 'airflow', 'hadoop']",5,217791.5
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India . Hybrid",14 days ago,"San Jose, CA, US",Technology,Public,"34,660",€81.86B,"€32,875 - €47,285","['sql', 'machine learning', 'python']",14,40080
data scientist,Not Specified,on-site,company_445,On-site,14 days ago,"Ventura, CA, US",Technology,Public,"2,270",Public,"€155,610 - €207,329",[],14,181469.5
data scientist,senior,Unknown,company_931,"London, England, United Kingdom",14 days ago,"Seattle, WA, US",Technology,Public,"26,090",Public,"€78,110","['r', 'python', 'sql', 'hadoop', 'machine learning', 'tableau']",14,78110
data scientist,senior,on-site,company_288,"Chantilly, VA . On-site",8 days ago,"Reston, VA, US",Technology,Public,"26,020",€62.74B,"€114,169","['amazon', 'aws', 'python']",8,114169
data scientist,midlevel,hybrid,company_257,"Washington, DC . Hybrid",14 days ago,"Foster City, CA, US",Finance,Public,"21,030",€383.10B,"€106,410 - €164,863","['spark', 'hadoop', 'sql', 'python']",14,135636.5
data scientist,senior,on-site,company_134,"Bellevue, WA",6 days ago,"Seattle, WA, US",Retail,Public,"865,416",€833.06B,"€117,828 - €219,207","['amazon', 'r', 'python', 'sql', 'machine learning']",6,168517.5
data scientist,senior,Unknown,company_911,"Jacksonville, FL",6 days ago,"New York, NY, US",Technology,Public,"5,010",Public,"€38,945","['pytorch', 'spark', 'python', 'sql', 'machine learning']",6,38945
data scientist,senior,on-site,company_291,"Bengaluru East, Karnataka, India",14 days ago,"Bengaluru, KA, IN",Technology,Public,"261,060",€70.98B,"€9,586","['sql', 'machine learning', 'r', 'python']",14,9586
data scientist,senior,Unknown,company_042,Spain,7 days ago,"Boston, MA, US",Technology,Public,990,Public,"€54,805","['pandas', 'python', 'docker', 'airflow', 'sql', 'gcp', 'machine learning']",7,54805
data scientist,lead,Unknown,company_270,"Albany, NY",a month ago,"Woonsocket, RI, US",Healthcare,Public,"300,010",€121.42B,"€131,704 - €263,406","['sql', 'machine learning', 'python']",,197555
data scientist,senior,on-site,company_149,"Mason, OH",7 days ago,"Cincinnati, OH, US",Manufacturing,Public,"101,040",€305.27B,"€77,642 - €105,041","['aws', 'machine learning', 'r', 'azure']",7,91341.5
data scientist,junior,Unknown,company_047,"Bengaluru, Karnataka, India",a month ago,"Bengaluru, KA, IN",Technology,Public,"222,050",€24.21B,"€10,049","['deep learning', 'machine learning']",,10049
data scientist,senior,on-site,company_490,"Overland Park, KS . Bellevue, WA",3 months ago,"Bellevue, WA, US",Technology,Public,"83,550",Public,"€116,364 - €209,888","['spark', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'deep learning']",3,163126
data scientist,senior,on-site,company_310,"Homestead, FL",a month ago,"Arlington, VA, US",Technology,Public,"20,010",Public,"€63,118 - €129,242","['sql', 'machine learning', 'r', 'python']",,96180
